title,telecommuting,has_company_logo,has_questions,employment_type,fraudulent,in_balanced_dataset,country,industry_group,edu_level
Sr. Gameplay Programmer,0,0,1,Full-time,0,0,US,Media_Entertainment,Bachelor
Apparel / Streetwear Designer,1,1,1,Temporary,0,0,US,Consumer_Retail,Associate/Vocational
Test Automation Engineer,0,1,0,Full-time,0,0,BE,Tech,Bachelor
English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
"Client Services Administrator - Lafayette, CA",0,1,1,Full-time,0,0,US,Finance,Unknown
Cloud Engineer,0,1,1,Unknown,0,0,Unspecified,Unknown,Unknown
Frontend Engineer,1,1,0,Unknown,0,0,US,Unknown,Unknown
Senior Drupal Developers,1,1,1,Full-time,0,0,IN,Tech,Unknown
Graduates: English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Senior Quality Assurance Engineer,0,1,1,Full-time,0,0,US,Media_Entertainment,Unknown
English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
SQL/Server DBA,0,1,0,Full-time,0,0,US,Consumer_Retail,Master/PhD
Web Developer,0,1,1,Full-time,0,0,GR,Tech,Unknown
Graduates: English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Customer Service Associate,0,1,0,Full-time,0,0,US,Consumer_Retail,High School
Senior Network Engineer,0,1,1,Full-time,0,0,IE,Unknown,Unknown
Senior SCCM Consultant,0,1,0,Unknown,0,0,US,Tech,Bachelor
Satellite Data Assimilation Scientist,0,1,1,Full-time,0,0,US,Tech,Master/PhD
Senior Mobile UI/UX Designer,0,1,0,Full-time,0,0,US,Unknown,Bachelor
Process Engineer,0,0,0,Full-time,0,0,US,Unknown,Unknown
English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Full-Cycle Recruiter,0,1,1,Full-time,0,0,US,Industrial_Energy,Unknown
International Bank Network Builder,0,1,1,Unknown,0,0,GB,Unknown,Unknown
Android Developer,0,1,0,Full-time,0,0,ES,Health_Science,Bachelor
Sales Representative,0,1,1,Full-time,0,0,US,Tech,Bachelor
IT Recruitment Team Leader/Manager,0,0,1,Full-time,0,0,GB,Corporate_Services,Unknown
Sales Support Medewerker (3 dagen per week),0,1,0,Part-time,0,0,NL,Unknown,Bachelor
Frontend Engineer,0,1,1,Full-time,0,0,ES,Tech,Unknown
Manchester Business Admin Apprenticeship Under NAS 16-18 Year Olds Only,0,1,1,Unknown,0,0,GB,Corporate_Services,High School
***NEEDED 15-20 CUSTOMER SERVICE REPS,0,1,0,Full-time,0,1,US,Consumer_Retail,Unknown
Senior Bookkeeper / Accounting Assistant,0,1,0,Full-time,0,0,PH,Government_Public,Bachelor
Inside Sales Associate,0,1,0,Full-time,0,0,US,Tech,Bachelor
Breast Imaging Radiologist in Dubai,0,1,0,Full-time,0,0,AE,Health_Science,Master/PhD
Database Administrator,0,1,0,Full-time,0,0,US,Tech,Unknown
Petroleum Engineer,1,1,1,Full-time,0,0,IQ,Industrial_Energy,Bachelor
Customer Success Manager,0,1,0,Full-time,0,0,SG,Tech,High School
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Google - Pricing Strategy Associate,0,1,0,Full-time,0,0,US,Unknown,Unknown
JavaScript Frontend Developer,0,1,0,Full-time,0,0,GB,Corporate_Services,Unknown
Event Intern,0,1,1,Unknown,0,0,GB,Education,Bachelor
"Director, Supply Chain - Strategy",0,0,0,Full-time,0,0,US,Corporate_Services,Unknown
SAP BOBJ Lead / Architect,0,1,1,Full-time,0,0,IN,Unknown,Unknown
Graduates: English Teacher Abroad,0,1,0,Contract,0,0,US,Education,Bachelor
Civil Engineer,0,1,0,Contract,0,0,US,Industrial_Energy,Unknown
Pricing Analyst/Data Scientist - OptionsAway,0,1,0,Full-time,0,0,US,Consumer_Retail,Bachelor
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Need a Documentum developer,1,1,0,Contract,0,0,US,Finance,Unknown
Traffic Manager Web/Mobile,0,1,1,Full-time,0,0,BG,Corporate_Services,Unknown
Sales Executive,0,1,1,Full-time,0,0,US,Corporate_Services,Unknown
Head of Design,0,1,0,Full-time,0,0,GB,Unknown,Unknown
Product Specialist,0,1,0,Full-time,0,0,CA,Tech,Associate/Vocational
Product Development Assistant,0,1,1,Full-time,0,0,US,Consumer_Retail,Unknown
Sales Agents $400/wk Plus Commission,0,1,1,Full-time,0,0,US,Corporate_Services,High School
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
ETL Hadoop Developer,0,0,0,Contract,0,0,US,Tech,Unknown
Office Manager,0,1,1,Full-time,0,0,US,Tech,Bachelor
Technical Partner Manager,0,1,1,Full-time,0,0,US,Tech,Bachelor
English Teacher Abroad,0,1,1,Contract,0,0,CA,Education,Bachelor
Windows Desktop Application Developer,0,1,1,Contract,0,0,GR,Tech,Unknown
"SharePoint Administrator/Developer (SharePoint 2007/2010, SharePoint Designer) ",0,1,1,Full-time,0,0,FI,Tech,Master/PhD
Tibco Architect,0,1,0,Unknown,0,0,US,Unknown,Unknown
Scheduling Assistants,0,1,1,Part-time,0,0,US,Health_Science,High School
Freelance Authors and Editors (m/f) for Indonesian Courses,0,1,1,Unknown,0,0,DE,Education,Unknown
SEO Manager,0,1,0,Full-time,0,0,GB,Consumer_Retail,Unknown
Collections Supervisor,0,1,1,Full-time,0,0,US,Finance,Unknown
Senior iOS Developer,0,1,1,Unknown,0,0,PL,Unknown,Unknown
Inside Sales Representitive,0,1,0,Unknown,0,0,US,Media_Entertainment,Unknown
Python / Django Developer,0,1,0,Full-time,0,0,US,Tech,Unknown
Direct Sales Representative,0,1,1,Unknown,0,0,US,Industrial_Energy,Unknown
English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Sales Consultant Boston,0,1,0,Full-time,0,0,US,Unknown,Unknown
Executive Assistant to CEO,0,1,0,Full-time,0,0,DE,Tech,Bachelor
Web Designer - Gatcha!,0,1,1,Unknown,0,0,Unspecified,Unknown,Unknown
Contact Center Representatives,0,1,1,Full-time,0,0,US,Finance,Unknown
Sales Representative,0,0,0,Full-time,0,0,US,Finance,Unknown
"Account Manager (Contract, maternity cover) Immediate start- agency for Jaguar land Rover)",0,1,1,Contract,0,0,GB,Industrial_Energy,Unknown
Head of International Operations,0,1,1,Unknown,0,0,DE,Unknown,Unknown
"Full-Time Caregiver (Position C) for a Shy, Sweet Young Woman",0,1,1,Full-time,0,0,US,Government_Public,High School
Branch Manager,0,0,1,Full-time,0,0,US,Finance,Bachelor
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
"Project Manager, Global - Agency for Jaguar Land Rover ",0,1,1,Full-time,0,0,GB,Industrial_Energy,Bachelor
Driver - Medium Duty (Kent),0,1,1,Unknown,0,0,US,Unknown,Unknown
Desktop Support / IT Technicians - Start Next Week!,0,1,1,Contract,0,0,US,Unknown,Unknown
Environmental Engineer,0,1,1,Full-time,0,0,US,Tech,Master/PhD
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Customer Support Rockstar (Associate Level Position),0,1,0,Full-time,0,0,PH,Tech,Unknown
Python Backend Developer,0,1,1,Full-time,0,0,US,Tech,Unknown
Social Media Manager,0,1,1,Full-time,0,0,US,Media_Entertainment,Bachelor
Production Editor,0,0,1,Full-time,0,0,US,Government_Public,Bachelor
.Net Developer,0,0,1,Full-time,0,0,US,Government_Public,Bachelor
Web Application Developer,0,1,0,Unknown,0,0,GB,Unknown,Unknown
Sales Director,0,1,1,Full-time,0,0,US,Tech,Bachelor
Marketing & PR Internship,0,0,1,Part-time,0,0,US,Corporate_Services,High School
"Staff Accountant, AP",0,1,1,Unknown,0,0,US,Unknown,Unknown
Marketing Director,0,0,0,Full-time,0,0,US,Corporate_Services,Bachelor
Development Director,0,0,0,Full-time,0,0,US,Unknown,Unknown
Graduates: English Teacher Overseas,0,1,0,Contract,0,0,ZA,Education,Bachelor
Lead UI/UX designer,0,1,1,Full-time,0,0,GR,Media_Entertainment,Unknown
Graduates: English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Senior PHP Developer,0,0,1,Full-time,0,0,IN,Tech,Bachelor
Maintenance Supervisor,0,1,1,Full-time,0,0,US,Consumer_Retail,Associate/Vocational
Editorial Coordinator,0,1,0,Full-time,0,0,US,Media_Entertainment,Bachelor
Process Improvement Project Engineering Manager,0,0,0,Full-time,0,0,US,Unknown,Unknown
Managing Director - Gatcha!,0,1,1,Unknown,0,0,Unspecified,Unknown,Unknown
Web Developer,0,0,0,Full-time,0,0,GR,Tech,Bachelor
iOS Engineer,0,1,1,Full-time,0,0,US,Tech,Unknown
Senior Security Development Engineer,0,1,1,Full-time,0,0,US,Tech,Bachelor
Laboratory Technician (2nd Shift),0,1,1,Full-time,0,0,US,Consumer_Retail,Bachelor
Community Management Intern,0,1,1,Unknown,0,0,GB,Unknown,Unknown
Manufacturing Engineer,0,0,0,Full-time,0,0,US,Unknown,Unknown
iOS Mobile Engineer,0,1,1,Full-time,0,0,US,Tech,Bachelor
Marketing Analyst,0,1,0,Full-time,0,0,GB,Media_Entertainment,Unknown
Sharepoint BI Architect,0,1,1,Full-time,0,0,IN,Unknown,Unknown
Accounting Clerk $15/hr,0,0,0,Full-time,0,0,US,Corporate_Services,High School
Senior API Developer Syfmony2,0,1,0,Full-time,0,0,GB,Consumer_Retail,Unknown
Project Controls Specialist,0,1,0,Contract,0,0,US,Industrial_Energy,Unknown
English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Environmental Health and Safety Engineering Manager,0,1,1,Full-time,0,0,US,Tech,Master/PhD
Product Marketing Entrepreneur,0,1,1,Full-time,0,0,US,Tech,Unknown
Entry Level Sales,0,0,0,Full-time,0,0,US,Finance,High School
Environmental Health and Safety Community Engagement Engineer,0,1,1,Full-time,0,0,US,Tech,Master/PhD
Marketing & Sales Support,0,1,1,Full-time,0,0,US,Unknown,High School
Senior Pharmacy Tech,0,1,0,Unknown,0,0,US,Unknown,Unknown
Head of Acquisition Marketing,0,1,1,Full-time,0,0,Unspecified,Tech,Unknown
Drupal Developer,0,1,0,Full-time,0,0,US,Corporate_Services,Unknown
Loyalty Marketing Manager - Netlog,0,1,1,Unknown,0,0,Unspecified,Unknown,Unknown
GIS Analyst-Programmer (ArcGIS),0,1,0,Full-time,0,0,BE,Tech,Bachelor
Graduate Marketing Executive,0,1,1,Full-time,0,0,GB,Corporate_Services,Bachelor
Online Marketing Manager,0,0,0,Full-time,0,0,IL,Tech,Unknown
Software Engineer,0,0,0,Full-time,0,0,US,Tech,Unknown
Multimedia/Digital Producer,0,1,0,Unknown,0,0,US,Unknown,Bachelor
Telecommunications Lead Tech,0,1,1,Full-time,0,0,US,Industrial_Energy,Unknown
PHP Frontend Entwickler (m/w),0,1,1,Full-time,0,0,DE,Unknown,Unknown
Awesome Data Insertion Specialist,0,1,1,Part-time,0,0,NZ,Tech,Unknown
Customer Service Associate - Records Clerk,0,1,0,Full-time,0,0,US,Corporate_Services,High School
Senior Digital Producer,0,1,1,Full-time,0,0,US,Unknown,Bachelor
Business Analyst,0,0,1,Unknown,0,0,US,Unknown,Unknown
Project / Program Manager,0,1,0,Unknown,0,0,NZ,Unknown,Unknown
Software Engineer,0,1,0,Full-time,0,0,US,Tech,Unknown
Seeking Pet Lovers: Pet Sitting/Dog Walking,0,1,1,Unknown,0,0,US,Unknown,Unknown
Graduates: English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Administrative Assistant,0,1,1,Full-time,0,0,MU,Unknown,High School
eCommerce Specialist / Database Management for Home Decor Company,0,1,0,Full-time,0,0,US,Tech,Associate/Vocational
Ninja Marketing Card,0,1,1,Full-time,0,0,IN,Corporate_Services,Associate/Vocational
Junior Python Developer,0,1,0,Full-time,0,0,GB,Tech,Bachelor
Automotive Controls Engineer,0,0,0,Full-time,0,0,US,Unknown,Unknown
"Analyst - Credit, Marketing & Customer Analytics - High Growth Specialty Finance Company",0,1,1,Full-time,0,0,US,Finance,Bachelor
Oracle DBA,0,1,1,Full-time,0,0,US,Tech,Bachelor
Ecommerce Assistant,0,1,0,Full-time,0,0,GB,Consumer_Retail,Unknown
English Teacher Overseas,0,1,1,Contract,0,0,GB,Education,Bachelor
Service Desk Engineer,0,1,1,Full-time,0,0,AU,Tech,Associate/Vocational
iOS Developer,0,1,0,Full-time,0,0,GB,Finance,Unknown
Graduates: English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Financial Controller,0,1,1,Full-time,0,0,GB,Finance,Unknown
PeopleSoft Quality Assurance Analyst,0,1,0,Contract,0,0,IN,Tech,Bachelor
PHP developer,0,0,0,Full-time,0,0,US,Tech,Bachelor
Translation Project Manager,1,1,0,Unknown,0,0,GB,Unknown,Unknown
Software Engineering Intern,0,1,1,Part-time,0,0,US,Tech,Unknown
Graduate Talent Specialist,0,1,1,Full-time,0,0,GB,Tech,Bachelor
Sr. Developer,0,1,0,Full-time,0,0,US,Consumer_Retail,Bachelor
Graduates: English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Sr. Active Directory and Identity Management professional,0,1,0,Contract,0,0,US,Tech,Bachelor
Project Manager,0,1,0,Full-time,0,0,GB,Finance,Unknown
CTO,0,1,0,Full-time,0,0,DK,Tech,Unknown
Front End Developer Internship,0,1,0,Part-time,0,0,NZ,Consumer_Retail,Unknown
Junior Software Developer,0,1,0,Full-time,0,0,CA,Tech,Bachelor
Payroll Clerk,0,1,0,Full-time,1,0,US,Corporate_Services,High School
Google - Pricing Strategy Associate,0,1,0,Unknown,0,0,US,Unknown,Unknown
Senior System Test Engineer,0,1,1,Full-time,1,0,US,Tech,Bachelor
Head of Community,0,1,0,Full-time,0,0,GB,Finance,Unknown
Senior Visual Designer,0,1,0,Full-time,0,0,US,Tech,Bachelor
Civil Engineer II,0,0,0,Full-time,1,0,US,Industrial_Energy,Unknown
Inside Sales Representative (LA/OC),0,1,1,Unknown,0,0,US,Unknown,Unknown
Senior Java Developer,0,1,1,Unknown,0,0,DE,Unknown,Unknown
Hardware & Software Technician,0,1,1,Full-time,0,0,US,Consumer_Retail,Associate/Vocational
IT Security Presales Engineer,0,0,1,Full-time,0,0,GR,Tech,Master/PhD
Mortgage Loan Officer Trainee (Financial Sales),0,1,1,Full-time,0,0,US,Consumer_Retail,High School
Oracle HRMS Technical Consultant || Richmond VA || Full Time ||,0,1,0,Full-time,0,0,US,Tech,Unknown
"Materials Manager - SAP data analysis - Greenwood, MS",0,0,0,Full-time,0,0,US,Corporate_Services,Bachelor
Junior UI/UX Designer,0,1,1,Full-time,0,0,GR,Tech,Unknown
Outbound Sales - Telemarketing for Healthcare IT,1,1,1,Full-time,0,0,US,Tech,Unknown
Junior ProcessMaker Sales Engineer,1,0,0,Full-time,0,0,Unspecified,Tech,Bachelor
Project Engineer- New Product Development,0,0,1,Full-time,0,0,US,Unknown,Bachelor
PURPOSE: Designers & Art Directors,0,1,0,Unknown,0,0,Unspecified,Unknown,Unknown
Customer Success Engineer,0,1,1,Full-time,0,0,IE,Tech,Unknown
Systems Support Technician,0,1,1,Full-time,0,0,US,Tech,Associate/Vocational
"Clinic Assistant, North West London",0,1,1,Full-time,0,0,GB,Health_Science,High School
Head of Market Research,0,0,1,Full-time,0,0,GR,Unknown,Bachelor
Project Cost Estimating Engineer II - SAP MS Office - TX,0,0,0,Full-time,0,0,US,Unknown,Unknown
ACCOUNTANT,0,0,0,Full-time,0,0,GR,Unknown,Bachelor
Head of Partnerships,0,1,1,Full-time,0,0,GB,Corporate_Services,Bachelor
Corporate Account Manager,0,1,1,Full-time,0,0,US,Unknown,Unknown
Radio Anchor/Reporter (Swahili),0,1,0,Unknown,0,0,Unspecified,Unknown,Unknown
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Junior Sales Representative,0,1,1,Full-time,0,0,US,Tech,Bachelor
Communications and Promotions Officer,0,1,1,Full-time,0,0,ZA,Corporate_Services,Associate/Vocational
Internship in Content Team,0,1,1,Unknown,0,0,GR,Unknown,Unknown
Community Manager,0,1,1,Full-time,0,0,NZ,Tech,Unknown
WordPress Developer,0,1,1,Full-time,0,0,US,Tech,Unknown
Hotel entertainer,0,0,0,Unknown,0,0,ES,Unknown,Unknown
Channel Representative,0,1,1,Full-time,0,0,US,Tech,Unknown
Back End Engineer,0,1,0,Full-time,0,0,US,Tech,Unknown
Graduates: English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Senior Strategist,0,1,1,Full-time,0,0,GB,Tech,Bachelor
UI/UX Designer,0,1,1,Full-time,0,0,GR,Tech,Unknown
Growth Engineer,0,1,1,Full-time,0,0,US,Tech,Unknown
Full Stack Rails Engineer,1,0,0,Full-time,0,0,US,Unknown,Bachelor
Senior Engineering Product Manager,0,1,1,Full-time,1,0,US,Tech,Bachelor
3x Data Analyst (6 months fixed-term),0,1,1,Full-time,0,0,GB,Finance,Unknown
Fine Dining Restaurant Managers,0,0,0,Full-time,0,0,US,Logistics_Travel,Unknown
Senior Back-End Developer,0,0,1,Full-time,0,0,SE,Media_Entertainment,Associate/Vocational
Operations Coordinator,0,1,1,Full-time,0,0,GB,Finance,Associate/Vocational
Product Marketing Manager,0,1,1,Full-time,0,0,US,Tech,Bachelor
Graduates: English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Recovery Specialists,0,1,0,Full-time,0,0,US,Finance,Unknown
UX Designer / Information Architect,0,1,1,Full-time,0,0,US,Tech,Bachelor
Business Teacher,0,1,1,Full-time,0,0,US,Unknown,Master/PhD
Sales Manager,0,1,0,Contract,0,0,US,Corporate_Services,Bachelor
Executive Assistant / Office Manager,0,1,1,Full-time,0,0,US,Corporate_Services,Unknown
Information Technology Associate,0,1,1,Full-time,0,0,US,Tech,Unknown
Entry Level Sales,0,0,0,Full-time,0,0,US,Finance,High School
Public Relations & Marketing Specialist,0,1,0,Full-time,0,0,US,Finance,Bachelor
SAP BW Sr. Developer,0,1,1,Full-time,0,0,IN,Unknown,Unknown
Online Marketing Specialist,0,1,1,Full-time,0,0,IN,Tech,Unknown
UI Designer,0,1,0,Full-time,0,0,US,Tech,Bachelor
Software Engineer,0,0,1,Full-time,0,0,US,Tech,Bachelor
Google Adwords & Analytics Specialist,0,1,1,Full-time,0,0,GR,Corporate_Services,Bachelor
Account Manager,0,1,0,Full-time,0,0,US,Corporate_Services,Unknown
Software Architect,0,1,1,Full-time,1,0,US,Unknown,Bachelor
English Teacher Overseas (Conversational),0,1,0,Contract,0,0,US,Education,Bachelor
Graduates: English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Graduates: English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Scribe,0,1,1,Part-time,0,0,US,Unknown,Unknown
Graduates: English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
.Net Developer,0,1,1,Full-time,0,0,GR,Tech,Unknown
iOS Developer,0,1,0,Unknown,0,0,US,Unknown,Unknown
PT Programs and Events Coordinator,0,1,1,Full-time,0,0,US,Health_Science,Unknown
"Senior Associate, Global Fellowship",0,1,1,Full-time,0,0,US,Government_Public,Bachelor
Project Manager,0,1,1,Full-time,0,0,GB,Tech,Unknown
Director of Technology,0,0,1,Full-time,0,0,US,Tech,Bachelor
Senior Android Engineer,0,1,1,Full-time,0,0,US,Tech,Bachelor
Sr. Operations Engineer,0,0,0,Full-time,0,0,US,Tech,Unknown
Customer Service Team Lead,0,1,0,Full-time,0,0,CA,Consumer_Retail,High School
Senior Java Software Developer,0,1,1,Full-time,0,0,GB,Corporate_Services,Bachelor
Outside Sales Professional-Alsip,0,1,0,Full-time,0,0,US,Unknown,Unknown
Front-End Designer / Developer,0,1,1,Full-time,0,0,IN,Tech,Bachelor
Advertise for me on eBay  - Part Time,0,0,0,Part-time,1,1,GB,Corporate_Services,Unknown
Web Designer,1,1,1,Unknown,0,0,PT,Unknown,Unknown
"Alliance Data - Manager, Pricing & Profit Analysis",0,1,0,Full-time,0,0,US,Unknown,Unknown
Field Sales Representative,0,1,1,Full-time,0,0,US,Health_Science,Unknown
Care Assistant - St Columbas,0,1,1,Full-time,0,0,GB,Health_Science,Unknown
UX / UI Designer,0,1,1,Full-time,0,0,GR,Tech,Bachelor
Account Executive,0,1,1,Full-time,0,0,US,Tech,Bachelor
Head of Growth,0,1,0,Unknown,0,0,GB,Unknown,Unknown
Technical Support Engineer,0,1,0,Full-time,0,0,GR,Unknown,Bachelor
Full Stack/Python App Engineer,0,1,0,Full-time,0,0,US,Tech,Bachelor
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Awesome Roommate Wanted -$1650 Utilities Included,0,1,1,Full-time,0,0,US,Unknown,Unknown
"Account Executive - Chicago, IL",0,1,0,Full-time,0,0,US,Tech,Bachelor
Resume Writers Wanted!,1,1,1,Contract,0,0,US,Unknown,Unknown
Head of Delivering Happiness,0,1,0,Unknown,0,0,GB,Unknown,Unknown
Ruby Engineer,0,1,1,Full-time,0,0,US,Tech,Bachelor
Writing Job,0,0,0,Part-time,0,0,US,Corporate_Services,High School
Video and Marketing Producer for Startup Company | StudyHall.com,0,1,0,Part-time,0,0,US,Unknown,Unknown
Housekeepers/Houseman/Public Space Attendants,0,0,1,Temporary,0,0,US,Logistics_Travel,Unknown
Web Designer,0,1,1,Unknown,0,0,GR,Unknown,Unknown
English Teacher Abroad,0,1,1,Contract,0,0,US,Education,Bachelor
Creative Content Writer (Part Time),1,1,1,Part-time,0,0,IN,Tech,Bachelor
Graduates: English Teacher Abroad (Conversational),0,1,1,Contract,0,0,US,Education,Bachelor
Business Development Manager,0,1,1,Full-time,0,0,US,Tech,Bachelor
Outside Sales District Manager or Account Executives and Major Account Manager,0,1,1,Full-time,0,0,US,Tech,Bachelor
Systems Engineer,0,1,0,Full-time,0,0,US,Industrial_Energy,Bachelor
Office manager and founders' PA,0,1,1,Full-time,0,0,GB,Finance,Unknown
OUD: Applicatieontwikkelaar,0,1,1,Unknown,0,0,NL,Unknown,Unknown
Head of Customer Acquisition at SPOKE,0,1,0,Full-time,0,0,GB,Consumer_Retail,Bachelor
